feature,score
x_rank_340,3
x_rank_433,3
x_rank_214,3
x_rank_741,3
x_rank_455,3
x_rank_403,3
x_rank_760,3
x_rank_274,3
x_rank_799,3
x_rank_679,3
x_rank_410,3
x_rank_770,3
x_rank_765,3
x_rank_380,3
x_rank_714,3
x_rank_451,3
x_rank_768,3
x_rank_787,3
x_rank_751,3
x_rank_667,3
x_rank_435,3
x_rank_692,3
x_rank_782,2
x_rank_417,2
x_rank_777,2
x_rank_721,2
x_rank_416,2
x_rank_468,2
x_rank_785,2
x_rank_728,2
x_rank_718,2
x_rank_447,2
x_rank_413,2
x_rank_695,1
x_rank_756,1
x_rank_449,1
x_rank_757,1
x_rank_798,1
x_rank_729,1
x_rank_387,1
x_rank_763,1
x_rank_783,1
x_rank_677,1
x_rank_800,1
x_rank_723,1
x_rank_788,1
x_rank_429,1
x_rank_750,1
x_rank_419,1
x_rank_678,1
